leaid,zip,state,county_fips,lat,lon
3500179,87301,NM,35031,35.573732,-108.255307
3500180,87002,NM,35061,34.71684,-106.806582
3500181,87102,NM,35001,35.054002,-106.669064
3500182,87106,NM,35001,35.054002,-106.669064
3500210,87004,NM,35043,35.685073,-106.882618
3500240,87413,NM,35045,36.511624,-108.324578
3500270,88316,NM,35027,33.740941,-105.449083
3500300,88220,NM,35015,32.457858,-104.306471
3500330,88301,NM,35027,33.740941,-105.449083
3500390,87420,NM,35045,36.511624,-108.324578
3500420,87575,NM,35039,36.509669,-106.693983
3500480,87714,NM,35007,36.612962,-104.640126
3500510,88415,NM,35059,36.488085,-103.475723
3500540,88317,NM,35035,32.588776,-105.781079
3500570,88101,NM,35009,34.572984,-103.346055
3500600,88023,NM,35017,32.732087,-108.381504
3500630,88318,NM,35027,33.740941,-105.449083
3500660,87013,NM,35043,35.685073,-106.882618
3500690,88030,NM,35029,32.184482,-107.746639
3500720,88418,NM,35059,36.488085,-103.475723
3500750,88230,NM,35005,33.361604,-104.469837
3500790,88115,NM,35041,34.021457,-103.482725
3500810,87528,NM,35039,36.509669,-106.693983
3500840,88116,NM,35041,34.021457,-103.482725
3500900,87532,NM,35039,36.509669,-106.693983
3500930,87016,NM,35057,34.634644,-105.846836
3500960,88231,NM,35025,32.795687,-103.413271
3500990,87401,NM,35045,36.511624,-108.324578
3501020,88118,NM,35041,34.021457,-103.482725
3501050,88119,NM,35011,34.351429,-104.401527
3501080,88021,NM,35013,32.350912,-106.832182
3501110,87301,NM,35031,35.573732,-108.255307
3501140,88120,NM,35009,34.572984,-103.346055
3501170,87020,NM,35006,34.93205,-108.000255
3501200,88232,NM,35005,33.361604,-104.469837
3501230,87937,NM,35013,32.350912,-106.832182
3501260,88240,NM,35025,32.795687,-103.413271
3501290,88336,NM,35027,33.740941,-105.449083
3501320,88121,NM,35037,35.107018,-103.548071
3501350,88252,NM,35025,32.795687,-103.413271
3501380,87013,NM,35043,35.685073,-106.882618
3501410,87024,NM,35043,35.685073,-106.882618
3501470,88253,NM,35005,33.361604,-104.469837
3501500,88001,NM,35013,32.350912,-106.832182
3501530,87701,NM,35047,35.476876,-104.803515
3501560,87701,NM,35047,35.476876,-104.803515
3501590,88426,NM,35037,35.107018,-103.548071
3501620,88045,NM,35023,31.899658,-108.745729
3501650,87544,NM,35028,35.870047,-106.307968
3501680,87031,NM,35061,34.71684,-106.806582
3501710,88256,NM,35015,32.457858,-104.306471
3501740,88260,NM,35025,32.795687,-103.413271
3501770,87825,NM,35053,33.991614,-106.939003
3501800,87728,NM,35007,36.612962,-104.640126
3501830,88124,NM,35009,34.572984,-103.346055
3501860,87732,NM,35033,35.982841,-104.921898
3501890,87035,NM,35057,34.634644,-105.846836
3501920,87733,NM,35021,35.863152,-103.829931
3501950,87036,NM,35057,34.634644,-105.846836
3501980,87549,NM,35039,36.509669,-106.693983
3502010,87552,NM,35047,35.476876,-104.803515
3502040,87553,NM,35055,36.576529,-105.637986
3502070,87506,NM,35049,35.513722,-105.966441
3502100,88130,NM,35041,34.021457,-103.482725
3502130,87829,NM,35003,33.901813,-108.392097
3502160,87556,NM,35055,36.576529,-105.637986
3502190,87740,NM,35007,36.612962,-104.640126
3502220,87830,NM,35003,33.901813,-108.392097
3502250,88201,NM,35005,33.361604,-104.469837
3502280,87743,NM,35021,35.863152,-103.829931
3502310,88345,NM,35027,33.740941,-105.449083
3502340,88434,NM,35037,35.107018,-103.548071
3502370,87501,NM,35049,35.513722,-105.966441
3502400,88435,NM,35019,34.869782,-104.784968
3502430,88061,NM,35017,32.732087,-108.381504
3502460,87801,NM,35053,33.991614,-106.939003
3502490,87747,NM,35007,36.612962,-104.640126
3502520,87571,NM,35055,36.576529,-105.637986
3502550,88267,NM,35025,32.795687,-103.413271
3502580,88135,NM,35009,34.572984,-103.346055
3502610,87901,NM,35051,33.119479,-107.188161
3502640,88401,NM,35037,35.107018,-103.548071
3502670,88352,NM,35035,32.588776,-105.781079
3502730,87752,NM,35033,35.982841,-104.921898
3502800,87327,NM,35031,35.573732,-108.255307
3805670,59270,MT,30083,47.785513,-104.563387
3820340,59221,MT,30083,47.785513,-104.563387
4100003,97344,OR,41053,44.904395,-123.397329
4100009,97310,OR,,,
4100014,97918,OR,41045,43.1877,-117.603976
4100015,97026,OR,41047,44.900898,-122.57626
4100016,97148,OR,41071,45.248138,-123.316117
4100019,97446,OR,41043,44.494824,-122.543755
4100020,97383,OR,41047,44.900898,-122.57626
4100021,97037,OR,41065,45.164536,-121.165069
4100022,97124,OR,41067,45.553542,-123.097615
4100023,97124,OR,41067,45.553542,-123.097615
4100024,97420,OR,41011,43.184193,-124.092557
4100025,97470,OR,41019,43.285904,-123.15438
4100026,97823,OR,41021,45.381666,-120.211851
4100027,97845,OR,41023,44.496326,-119.014057
4100028,97720,OR,41025,43.064355,-118.985949
4100029,97501,OR,41029,42.411782,-122.675797
4100030,97741,OR,41031,44.64379,-121.183021
4100031,97630,OR,41037,42.788401,-120.38979
4100032,97402,OR,41039,43.928276,-122.897678
4100033,97321,OR,41043,44.494824,-122.543755
4100034,97918,OR,41045,43.1877,-117.603976
4100035,97302,OR,41047,44.900898,-122.57626
4100036,97801,OR,41059,45.5912,-118.73388
4100038,97828,OR,41063,45.593753,-117.18558
4100040,97103,OR,41007,46.024509,-123.705014
4100042,97918,OR,41045,43.1877,-117.603976
4100043,97310,OR,,,
4100045,97310,OR,,,
4100046,97310,OR,,,
4100047,97843,OR,41049,45.425496,-119.602311
4100048,97058,OR,41065,45.164536,-121.165069
4100049,97310,OR,,,
4100384,97310,OR,,,
4100640,97458,OR,41011,43.184193,-124.092557
4100990,97630,OR,41037,42.788401,-120.38979
4101020,97901,OR,41045,43.1877,-117.603976
4101120,97321,OR,41043,44.494824,-122.543755
4101200,97324,OR,41003,44.490623,-123.426317
4101230,97101,OR,41071,45.248138,-123.316117
4101350,97914,OR,41045,43.1877,-117.603976
4101355,97058,OR,41065,45.164536,-121.165069
4101470,97812,OR,41021,45.381666,-120.211851
4101500,97902,OR,,,
4101560,97520,OR,41029,42.411782,-122.675797
4101590,97711,OR,41031,44.64379,-121.183021
4101620,97103,OR,41007,46.024509,-123.705014
4101660,97813,OR,41059,45.5912,-118.73388
4101710,97814,OR,41001,44.703427,-117.691933
4101740,97884,OR,41001,44.703427,-117.691933
4101800,97411,OR,41011,43.184193,-124.092557
4101830,97106,OR,41067,45.553542,-123.097615
4101920,97003,OR,,,
4101980,97703,OR,,,
4102040,97402,OR,41039,43.928276,-122.897678
4102160,97412,OR,41039,43.928276,-122.897678
4102190,97730,OR,41031,44.64379,-121.183021
4102310,97415,OR,41015,42.466671,-124.211407
4102490,97720,OR,41025,43.064355,-118.985949
4102580,97522,OR,41029,42.411782,-122.675797
4102610,97416,OR,41019,43.285904,-123.15438
4102640,97013,OR,41005,45.160493,-122.195127
4102780,97392,OR,41047,44.900898,-122.57626
4102800,97236,OR,41051,45.547693,-122.417173
4102840,97351,OR,41053,44.904395,-123.397329
4102910,97348,OR,41043,44.494824,-122.543755
4102940,97502,OR,41029,42.411782,-122.675797
4103260,97016,OR,41009,45.941932,-123.081079
4103265,97048,OR,41009,45.941932,-123.081079
4103270,97017,OR,41005,45.160493,-122.195127
4103330,97823,OR,41021,45.381666,-120.211851
4103390,97423,OR,41011,43.184193,-124.092557
4103420,97019,OR,41051,45.547693,-122.417173
4103480,97333,OR,41003,44.490623,-123.426317
4103540,97824,OR,41061,45.304047,-117.999136
4103600,97732,OR,41025,43.064355,-118.985949
4103630,97732,OR,41025,43.064355,-118.985949
4103660,97420,OR,41011,43.184193,-124.092557
4103690,97426,OR,41039,43.928276,-122.897678
4103720,97754,OR,41013,44.163054,-120.371585
4103780,97402,OR,41039,43.928276,-122.897678
4103840,97734,OR,41031,44.64379,-121.183021
4103860,97338,OR,41053,44.904395,-123.397329
4103940,97220,OR,41051,45.547693,-122.417173
4103960,97429,OR,41019,43.285904,-123.15438
4103990,97114,OR,41071,45.248138,-123.316117
4104020,97825,OR,41023,44.496326,-119.014057
4104170,97722,OR,41025,43.064355,-118.985949
4104290,97738,OR,41025,43.064355,-118.985949
4104350,97435,OR,41019,43.285904,-123.15438
4104380,97904,OR,41025,43.064355,-118.985949
4104410,97021,OR,41065,45.164536,-121.165069
4104500,97524,OR,41029,42.411782,-122.675797
4104530,97826,OR,41059,45.5912,-118.73388
4104590,97827,OR,41061,45.304047,-117.999136
4104620,97436,OR,41019,43.285904,-123.15438
4104700,97023,OR,41005,45.160493,-122.195127
4104740,97402,OR,41039,43.928276,-122.897678
4104950,97437,OR,41039,43.928276,-122.897678
4105020,97710,OR,41025,43.064355,-118.985949
4105080,97828,OR,41063,45.593753,-117.18558
4105100,97439,OR,41039,43.928276,-122.897678
4105160,97116,OR,41067,45.553542,-123.097615
4105250,97830,OR,41069,44.736411,-120.026875
4105310,97736,OR,41025,43.064355,-118.985949
4105430,97119,OR,41067,45.553542,-123.097615
4105610,97027,OR,41005,45.160493,-122.195127
4105640,97442,OR,41019,43.285904,-123.15438
4105670,97443,OR,41019,43.285904,-123.15438
4105760,97444,OR,41015,42.466671,-124.211407
4105910,97526,OR,41033,42.385382,-123.597245
4106000,97030,OR,41051,45.547693,-122.417173
4106120,97906,OR,41045,43.1877,-117.603976
4106270,97835,OR,41059,45.5912,-118.73388
4106300,97838,OR,41059,45.5912,-118.73388
4106510,97031,OR,41027,45.511775,-121.655976
4106600,97907,OR,41001,44.703427,-117.691933
4106630,97841,OR,41061,45.304047,-117.999136
4106710,97352,OR,41047,44.900898,-122.57626
4106740,97741,OR,41031,44.64379,-121.183021
4106750,97138,OR,41007,46.024509,-123.705014
4106780,97820,OR,41023,44.496326,-119.014057
4106820,97910,OR,41045,43.1877,-117.603976
4106870,97846,OR,41063,45.593753,-117.18558
4106900,97527,OR,41033,42.385382,-123.597245
4106930,97448,OR,41039,43.928276,-122.897678
4106960,97918,OR,41045,43.1877,-117.603976
4107020,97601,OR,41035,42.683761,-121.646168
4107080,97603,OR,41035,42.683761,-121.646168
4107200,97850,OR,41061,45.304047,-117.999136
4107230,97034,OR,41005,45.160493,-122.195127
4107280,97630,OR,41037,42.788401,-120.38979
4107380,97355,OR,41043,44.494824,-122.543755
4107500,97365,OR,41041,44.641076,-123.911183
4107530,97856,OR,41023,44.496326,-119.014057
4107590,97452,OR,41039,43.928276,-122.897678
4107710,97453,OR,41039,43.928276,-122.897678
4107740,97454,OR,41039,43.928276,-122.897678
4107980,97488,OR,41039,43.928276,-122.897678
4108010,97128,OR,41071,45.248138,-123.316117
4108040,97501,OR,41029,42.411782,-122.675797
4108100,97360,OR,41043,44.494824,-122.543755
4108160,97862,OR,41059,45.5912,-118.73388
4108280,97750,OR,41069,44.736411,-120.026875
4108310,97038,OR,41005,45.160493,-122.195127
4108430,97456,OR,41003,44.490623,-123.426317
4108460,97864,OR,41023,44.496326,-119.014057
4108520,97844,OR,41049,45.425496,-119.602311
4108550,97362,OR,41047,44.900898,-122.57626
4108650,97136,OR,41057,45.455743,-123.759327
4108700,97112,OR,41057,45.455743,-123.759327
4108720,97132,OR,41071,45.248138,-123.316117
4108820,97459,OR,41011,43.184193,-124.092557
4108830,97222,OR,41005,45.160493,-122.195127
4108880,97002,OR,41047,44.900898,-122.57626
4108940,97867,OR,41061,45.304047,-117.999136
4109000,97913,OR,41045,43.1877,-117.603976
4109120,97462,OR,41019,43.285904,-123.15438
4109150,97463,OR,41039,43.928276,-122.897678
4109270,97914,OR,41045,43.1877,-117.603976
4109330,97045,OR,41005,45.160493,-122.195127
4109430,97636,OR,41037,42.788401,-120.38979
4109480,97220,OR,41051,45.547693,-122.417173
4109510,97801,OR,41059,45.5912,-118.73388
4109530,97101,OR,41071,45.248138,-123.316117
4109600,97370,OR,41003,44.490623,-123.426317
4109630,97535,OR,41029,42.411782,-122.675797
4109660,97868,OR,41059,45.5912,-118.73388
4109690,97904,OR,41025,43.064355,-118.985949
4109720,97834,OR,41001,44.703427,-117.691933
4109750,97520,OR,41029,42.411782,-122.675797
4109870,97455,OR,41039,43.928276,-122.897678
4109960,97637,OR,41037,42.788401,-120.38979
4110020,97465,OR,41015,42.466671,-124.211407
4110040,97227,OR,41051,45.547693,-122.417173
4110080,97466,OR,41011,43.184193,-124.092557
4110110,97869,OR,41023,44.496326,-119.014057
4110200,97536,OR,41029,42.411782,-122.675797
4110350,97756,OR,41017,43.915118,-121.225575
4110410,97467,OR,41019,43.285904,-123.15438
4110520,97024,OR,41051,45.547693,-122.417173
4110530,97469,OR,41019,43.285904,-123.15438
4110560,97219,OR,41051,45.547693,-122.417173
4110680,97537,OR,41029,42.411782,-122.675797
4110710,97471,OR,41019,43.285904,-123.15438
4110820,97305,OR,41047,44.900898,-122.57626
4110890,97055,OR,41005,45.160493,-122.195127
4110980,97056,OR,41009,45.941932,-123.081079
4111040,97374,OR,41043,44.494824,-122.543755
4111100,97138,OR,41007,46.024509,-123.705014
4111220,97378,OR,41071,45.248138,-123.316117
4111250,97039,OR,41055,45.399216,-120.678512
4111290,97140,OR,41067,45.553542,-123.097615
4111400,97638,OR,41037,42.788401,-120.38979
4111450,97381,OR,41047,44.900898,-122.57626
4111490,97759,OR,41017,43.915118,-121.225575
4111580,97424,OR,41039,43.928276,-122.897678
4111610,97457,OR,41019,43.285904,-123.15438
4111640,97874,OR,41069,44.736411,-120.026875
4111670,97477,OR,41039,43.928276,-122.897678
4111720,97051,OR,41009,45.941932,-123.081079
4111760,97137,OR,41047,44.900898,-122.57626
4111790,97875,OR,41059,45.5912,-118.73388
4111910,97758,OR,41025,43.064355,-118.985949
4111940,97479,OR,41019,43.285904,-123.15438
4111970,97386,OR,41043,44.494824,-122.543755
4112240,97223,OR,41067,45.553542,-123.097615
4112320,97141,OR,41057,45.455743,-123.759327
4112360,97828,OR,41063,45.593753,-117.18558
4112540,97880,OR,41059,45.5912,-118.73388
4112600,97882,OR,41059,45.5912,-118.73388
4112690,97883,OR,41061,45.304047,-117.999136
4112930,97064,OR,41009,45.941932,-123.081079
4112990,97885,OR,41063,45.593753,-117.18558
4113080,97146,OR,41007,46.024509,-123.705014
4113170,97062,OR,41067,45.553542,-123.097615
4113350,97396,OR,41071,45.248138,-123.316117
4113490,97496,OR,41019,43.285904,-123.15438
4113530,97071,OR,41047,44.900898,-122.57626
4113650,97499,OR,41019,43.285904,-123.15438
4180070,97756,OR,41017,43.915118,-121.225575
4180180,97220,OR,41051,45.547693,-122.417173
4180505,97015,OR,41005,45.160493,-122.195127
4900005,84020,UT,49035,40.667882,-111.924244
4900008,84501,UT,49007,39.67005,-110.590357
4900009,84102,UT,49035,40.667882,-111.924244
4900011,84032,UT,49051,40.334884,-111.161568
4900012,84738,UT,49053,37.262531,-113.4878
4900013,84026,UT,49047,40.125887,-109.517748
4900014,84062,UT,49049,40.120409,-111.668667
4900015,84341,UT,49005,41.734225,-111.744581
4900016,84042,UT,49049,40.120409,-111.668667
4900017,84121,UT,49035,40.667882,-111.924244
4900018,84111,UT,49035,40.667882,-111.924244
4900019,84321,UT,49005,41.734225,-111.744581
4900020,84058,UT,49049,40.120409,-111.668667
4900021,84003,UT,49049,40.120409,-111.668667
4900022,84062,UT,49049,40.120409,-111.668667
4900023,84094,UT,49035,40.667882,-111.924244
4900024,84054,UT,49011,41.037045,-112.202123
4900025,84065,UT,49035,40.667882,-111.924244
4900027,84701,UT,49041,38.746824,-111.81193
4900028,84032,UT,49051,40.334884,-111.161568
4900029,84501,UT,49007,39.67005,-110.590357
4900030,84003,UT,49049,40.120409,-111.668667
4900031,84720,UT,49021,37.882727,-113.290059
4900032,84663,UT,49049,40.120409,-111.668667
4900033,84660,UT,49049,40.120409,-111.668667
4900034,84084,UT,49035,40.667882,-111.924244
4900035,84532,UT,49019,38.974326,-109.57345
4900036,84119,UT,49035,40.667882,-111.924244
4900037,84720,UT,49021,37.882727,-113.290059
4900038,84043,UT,49049,40.120409,-111.668667
4900039,84341,UT,49005,41.734225,-111.744581
4900040,84020,UT,49035,40.667882,-111.924244
4900041,84118,UT,49035,40.667882,-111.924244
4900042,84054,UT,49011,41.037045,-112.202123
4900043,84045,UT,49049,40.120409,-111.668667
4900044,84075,UT,49011,41.037045,-112.202123
4900045,84054,UT,49011,41.037045,-112.202123
4900046,84790,UT,49053,37.262531,-113.4878
4900048,84058,UT,49049,40.120409,-111.668667
4900049,84120,UT,49035,40.667882,-111.924244
4900050,84106,UT,49035,40.667882,-111.924244
4900051,84004,UT,49049,40.120409,-111.668667
4900052,84095,UT,49035,40.667882,-111.924244
4900056,84042,UT,49049,40.120409,-111.668667
4900058,84404,UT,49057,41.270355,-111.875879
4900060,84713,UT,49001,38.357535,-113.238948
4900061,84604,UT,49049,40.120409,-111.668667
4900062,84604,UT,49049,40.120409,-111.668667
4900063,84041,UT,49011,41.037045,-112.202123
4900064,84005,UT,49049,40.120409,-111.668667
4900065,84401,UT,49057,41.270355,-111.875879
4900066,84020,UT,49035,40.667882,-111.924244
4900067,84088,UT,49035,40.667882,-111.924244
4900068,84041,UT,49011,41.037045,-112.202123
4900069,84404,UT,49057,41.270355,-111.875879
4900070,84322,UT,,,
4900071,84109,UT,49035,40.667882,-111.924244
4900072,84116,UT,49035,40.667882,-111.924244
4900073,84104,UT,49035,40.667882,-111.924244
4900074,84655,UT,49049,40.120409,-111.668667
4900090,84302,UT,49003,41.476021,-113.052922
4900118,84103,UT,49035,40.667882,-111.924244
4900120,84341,UT,49005,41.734225,-111.744581
4900122,84721,UT,49021,37.882727,-113.290059
4900123,84116,UT,49035,40.667882,-111.924244
4900124,84096,UT,49035,40.667882,-111.924244
4900125,84005,UT,49049,40.120409,-111.668667
4900130,84107,UT,49035,40.667882,-111.924244
4900131,84663,UT,49049,40.120409,-111.668667
4900132,84401,UT,49057,41.270355,-111.875879
4900133,84404,UT,49057,41.270355,-111.875879
4900135,84111,UT,49035,40.667882,-111.924244
4900136,84074,UT,49045,40.467692,-113.124015
4900137,84088,UT,49035,40.667882,-111.924244
4900138,84088,UT,49035,40.667882,-111.924244
4900139,84037,UT,49011,41.037045,-112.202123
4900140,84009,UT,,,
4900141,84738,UT,49053,37.262531,-113.4878
4900142,84070,UT,49035,40.667882,-111.924244
4900143,84062,UT,49049,40.120409,-111.668667
4900144,84414,UT,49057,41.270355,-111.875879
4900145,84098,UT,49043,40.87206,-110.968486
4900146,84321,UT,49005,41.734225,-111.744581
4900147,84405,UT,49057,41.270355,-111.875879
4900148,84065,UT,49035,40.667882,-111.924244
4900150,84501,UT,49007,39.67005,-110.590357
4900151,84087,UT,49011,41.037045,-112.202123
4900153,84114,UT,,,
4900154,84003,UT,49049,40.120409,-111.668667
4900155,84119,UT,49035,40.667882,-111.924244
4900156,84405,UT,49057,41.270355,-111.875879
4900157,84302,UT,49003,41.476021,-113.052922
4900158,84737,UT,49053,37.262531,-113.4878
4900159,84116,UT,49035,40.667882,-111.924244
4900160,84015,UT,49011,41.037045,-112.202123
4900161,84120,UT,49035,40.667882,-111.924244
4900162,84041,UT,49011,41.037045,-112.202123
4900164,84003,UT,49049,40.120409,-111.668667
4900165,84119,UT,49035,40.667882,-111.924244
4900166,84115,UT,49035,40.667882,-111.924244
4900167,84408,UT,,,
4900168,84098,UT,49043,40.87206,-110.968486
4900169,84780,UT,49053,37.262531,-113.4878
4900170,84074,UT,49045,40.467692,-113.124015
4900171,84037,UT,49011,41.037045,-112.202123
4900172,84123,UT,49035,40.667882,-111.924244
4900173,84119,UT,49035,40.667882,-111.924244
4900174,84025,UT,49011,41.037045,-112.202123
4900175,84009,UT,,,
4900176,84405,UT,49057,41.270355,-111.875879
4900177,84404,UT,49057,41.270355,-111.875879
4900178,84119,UT,49035,40.667882,-111.924244
4900179,84078,UT,49047,40.125887,-109.517748
4900180,84046,UT,49009,40.890099,-109.505785
4900181,84003,UT,49049,40.120409,-111.668667
4900182,84057,UT,49049,40.120409,-111.668667
4900183,84119,UT,49035,40.667882,-111.924244
4900184,84104,UT,49035,40.667882,-111.924244
4900185,84117,UT,49035,40.667882,-111.924244
4900186,84009,UT,,,
4900187,84058,UT,49049,40.120409,-111.668667
4900188,84780,UT,49053,37.262531,-113.4878
4900189,84096,UT,49035,40.667882,-111.924244
4900191,84081,UT,49035,40.667882,-111.924244
4900192,84606,UT,49049,40.120409,-111.668667
4900193,84332,UT,49005,41.734225,-111.744581
4900194,84043,UT,49049,40.120409,-111.668667
4900195,84074,UT,49045,40.467692,-113.124015
4900196,84015,UT,49011,41.037045,-112.202123
4900197,84096,UT,49035,40.667882,-111.924244
4900198,84025,UT,49011,41.037045,-112.202123
4900199,84404,UT,49057,41.270355,-111.875879
4900200,84037,UT,49011,41.037045,-112.202123
4900210,84025,UT,49011,41.037045,-112.202123
4900240,84066,UT,49013,40.289649,-110.42983
4900270,84528,UT,49015,39.009028,-110.721111
4900300,84759,UT,49017,37.831622,-111.450886
4900330,84532,UT,49019,38.974326,-109.57345
4900360,84115,UT,49035,40.667882,-111.924244
4900390,84720,UT,49021,37.882727,-113.290059
4900420,84084,UT,49035,40.667882,-111.924244
4900450,84648,UT,49023,39.710826,-112.794262
4900480,84741,UT,49025,37.275118,-111.815413
4900510,84321,UT,49005,41.734225,-111.744581
4900540,84624,UT,49027,39.09454,-113.525014
4900570,84050,UT,49029,41.091027,-111.577885
4900600,84107,UT,49035,40.667882,-111.924244
4900630,84660,UT,49049,40.120409,-111.668667
4900660,84647,UT,49039,39.380588,-111.570451
4900690,84017,UT,49043,40.87206,-110.968486
4900720,84401,UT,49057,41.270355,-111.875879
4900750,84060,UT,49043,40.87206,-110.968486
4900780,84740,UT,49031,38.335881,-112.129375
4900810,84604,UT,49049,40.120409,-111.668667
4900840,84064,UT,49033,41.627598,-111.240227
4900870,84111,UT,49035,40.667882,-111.924244
4900900,84511,UT,49037,37.623064,-109.78932
4900930,84701,UT,49041,38.746824,-111.81193
4900960,84642,UT,49039,39.380588,-111.570451
4900990,84036,UT,49043,40.87206,-110.968486
4901020,84628,UT,49023,39.710826,-112.794262
4901050,84074,UT,49045,40.467692,-113.124015
4901080,84078,UT,49047,40.125887,-109.517748
4901110,84032,UT,49051,40.334884,-111.161568
4901140,84770,UT,49053,37.262531,-113.4878
4901170,84715,UT,49055,38.261229,-110.990322
4901200,84405,UT,49057,41.270355,-111.875879
5300001,98022,WA,53033,47.493554,-121.832375
5300002,99138,WA,53019,48.437246,-118.517074
5300003,98626,WA,53015,46.185923,-122.658682
5300004,98801,WA,53007,47.859891,-120.618543
5300005,98661,WA,53011,45.771674,-122.485903
5300006,98057,WA,53033,47.493554,-121.832375
5300007,98312,WA,53035,47.639687,-122.649636
5300008,98221,WA,53057,48.493066,-121.816278
5300010,99223,WA,53063,47.620379,-117.404392
5300011,98512,WA,53067,46.932598,-122.829441
5300012,99301,WA,53021,46.53458,-118.906944
5300013,98902,WA,53077,46.456558,-120.740145
5300014,98405,WA,53053,47.040716,-122.144709
5300015,98661,WA,53011,45.771674,-122.485903
5300016,98531,WA,53041,46.580071,-122.377444
5300017,98499,WA,53053,47.040716,-122.144709
5300030,98520,WA,53027,47.142786,-123.827043
5300060,98522,WA,,,
5300090,99103,WA,53043,47.582718,-118.417667
5300150,98221,WA,53057,48.493066,-121.816278
5300240,98223,WA,53061,48.054913,-121.766412
5300280,99402,WA,53003,46.181861,-117.227781
5300300,98002,WA,53033,47.493554,-121.832375
5300313,98034,WA,53033,47.493554,-121.832375
5300314,98201,WA,53061,48.054913,-121.766412
5300315,98926,WA,53037,47.124444,-120.676714
5300317,99164,WA,53075,46.903322,-117.522962
5300318,98661,WA,53011,45.771674,-122.485903
5300319,98225,WA,53073,48.842653,-121.836432
5300320,98195,WA,53033,47.493554,-121.832375
5300321,98106,WA,53033,47.493554,-121.832375
5300322,99217,WA,53063,47.620379,-117.404392
5300323,98122,WA,53033,47.493554,-121.832375
5300324,98312,WA,53035,47.639687,-122.649636
5300325,98056,WA,53033,47.493554,-121.832375
5300326,98002,WA,53033,47.493554,-121.832375
5300328,98370,WA,53035,47.639687,-122.649636
5300330,98110,WA,53035,47.639687,-122.649636
5300332,98031,WA,53033,47.493554,-121.832375
5300333,98421,WA,53053,47.040716,-122.144709
5300334,98104,WA,53033,47.493554,-121.832375
5300335,98168,WA,53033,47.493554,-121.832375
5300336,98405,WA,53053,47.040716,-122.144709
5300337,99217,WA,53063,47.620379,-117.404392
5300338,98404,WA,53053,47.040716,-122.144709
5300339,99202,WA,53063,47.620379,-117.404392
5300340,98661,WA,53011,45.771674,-122.485903
5300341,98505,WA,,,
5300342,98118,WA,53033,47.493554,-121.832375
5300343,98104,WA,53033,47.493554,-121.832375
5300380,98604,WA,53011,45.771674,-122.485903
5300390,98005,WA,53033,47.493554,-121.832375
5300420,98225,WA,53073,48.842653,-121.836432
5300450,99105,WA,53001,47.00484,-118.533308
5300480,98387,WA,53053,47.040716,-122.144709
5300510,99322,WA,53039,45.869509,-120.780117
5300570,98230,WA,53073,48.842653,-121.836432
5300630,98538,WA,53041,46.580071,-122.377444
5300660,98312,WA,53035,47.639687,-122.649636
5300690,98812,WA,53047,48.550971,-119.691035
5300720,98813,WA,53017,47.735866,-119.69588
5300750,98320,WA,53031,47.802641,-123.52181
5300780,98233,WA,53057,48.493066,-121.816278
5300810,98607,WA,53011,45.771674,-122.485903
5300840,98381,WA,53009,48.113009,-123.930611
5300870,98323,WA,53053,47.040716,-122.144709
5300950,98826,WA,53007,47.859891,-120.618543
5300960,98815,WA,53007,47.859891,-120.618543
5300990,98611,WA,53015,46.185923,-122.658682
5301050,98613,WA,53039,45.869509,-120.780117
5301080,98383,WA,53035,47.639687,-122.649636
5301110,99016,WA,53063,47.620379,-117.404392
5301140,98531,WA,53041,46.580071,-122.377444
5301170,98532,WA,53041,46.580071,-122.377444
5301200,98816,WA,53007,47.859891,-120.618543
5301230,99004,WA,53063,47.620379,-117.404392
5301260,99109,WA,53065,48.390648,-117.854897
5301290,98325,WA,53031,47.802641,-123.52181
5301320,99403,WA,53003,46.181861,-117.227781
5301350,98922,WA,53037,47.124444,-120.676714
5301380,98331,WA,53009,48.113009,-123.930611
5301410,98499,WA,53053,47.040716,-122.144709
5301440,99111,WA,53075,46.903322,-117.522962
5301470,99324,WA,53071,46.254606,-118.480374
5301500,99113,WA,53075,46.903322,-117.522962
5301560,99137,WA,53065,48.390648,-117.854897
5301590,99323,WA,53071,46.254606,-118.480374
5301630,99114,WA,53065,48.390648,-117.854897
5301660,98237,WA,53057,48.493066,-121.816278
5301680,98274,WA,53057,48.493066,-121.816278
5301710,98537,WA,53027,47.142786,-123.827043
5301800,98239,WA,53029,48.158436,-122.670503
5301830,98343,WA,,,
5301860,99117,WA,53043,47.582718,-118.417667
5301890,99118,WA,53019,48.437246,-118.517074
5301920,99119,WA,53051,48.543877,-117.232183
5301950,98926,WA,53037,47.124444,-120.676714
5301980,98241,WA,53061,48.054913,-121.766412
5302010,99122,WA,53043,47.582718,-118.417667
5302040,99328,WA,53013,46.29285,-117.911634
5302070,99006,WA,53063,47.620379,-117.404392
5302130,98391,WA,53053,47.040716,-122.144709
5302160,99329,WA,53071,46.254606,-118.480374
5302280,99216,WA,53063,47.620379,-117.404392
5302310,98802,WA,53017,47.735866,-119.69588
5302340,98925,WA,53037,47.124444,-120.676714
5302370,98328,WA,53053,47.040716,-122.144709
5302400,98036,WA,53061,48.054913,-121.766412
5302460,98926,WA,53037,47.124444,-120.676714
5302490,98541,WA,53027,47.142786,-123.827043
5302520,99125,WA,53075,46.903322,-117.522962
5302550,98822,WA,53007,47.859891,-120.618543
5302610,98823,WA,53025,47.213633,-119.467788
5302640,98596,WA,53041,46.580071,-122.377444
